,DELHI,BRPL,BYPL,NDPL,NDMC,MES,datetime,day,month,year,dayofweek,is_weekend
7124,1902.02,769.48,365.16,556.35,177.95,14.5,2022-11-13 05:00:00,13.0,11.0,2022.0,6.0,1.0
7125,2140.25,872.81,418.88,638.77,170.8,18.2,2022-11-13 06:00:00,13.0,11.0,2022.0,6.0,1.0
7126,2502.31,1028.39,518.36,751.35,159.75,20.19,2022-11-13 07:00:00,13.0,11.0,2022.0,6.0,1.0
7127,2776.52,1112.4,594.8,866.43,154.54,22.76,2022-11-13 08:00:00,13.0,11.0,2022.0,6.0,1.0
7128,2957.67,1227.51,626.26,948.78,104.24,22.77,2022-11-13 09:00:00,13.0,11.0,2022.0,6.0,1.0
7129,3248.61,1304.08,686.2,1090.67,112.36,21.6,2022-11-13 10:00:00,13.0,11.0,2022.0,6.0,1.0
7130,3300.33,1291.78,719.85,1122.35,112.09,20.67,2022-11-13 11:00:00,13.0,11.0,2022.0,6.0,1.0
7131,3367.89,1320.58,716.25,1152.38,128.63,19.06,2022-11-13 12:00:00,13.0,11.0,2022.0,6.0,1.0
7132,3074.11,1210.28,692.67,1056.9,67.16,17.49,2022-11-13 13:00:00,13.0,11.0,2022.0,6.0,1.0
7133,2874.51,1119.46,632.64,973.86,100.34,15.69,2022-11-13 14:00:00,13.0,11.0,2022.0,6.0,1.0
7134,2808.7,1076.62,602.81,988.02,98.61,14.09,2022-11-13 15:00:00,13.0,11.0,2022.0,6.0,1.0
7135,2743.87,1049.13,601.7,951.83,99.76,15.06,2022-11-13 16:00:00,13.0,11.0,2022.0,6.0,1.0
7136,2756.62,1057.87,604.06,949.15,103.48,18.05,2022-11-13 17:00:00,13.0,11.0,2022.0,6.0,1.0
7137,3079.98,1214.19,673.82,1020.05,122.27,22.61,2022-11-13 18:00:00,13.0,11.0,2022.0,6.0,1.0
7138,2968.94,1177.16,640.83,982.54,120.3,21.77,2022-11-13 19:00:00,13.0,11.0,2022.0,6.0,1.0
7139,2752.13,1116.81,578.63,899.11,114.92,20.89,2022-11-13 20:00:00,13.0,11.0,2022.0,6.0,1.0
7140,2569.6,1084.56,555.6,772.04,108.74,19.09,2022-11-13 21:00:00,13.0,11.0,2022.0,6.0,1.0
7141,2370.34,978.91,515.39,734.6,102.97,17.07,2022-11-13 22:00:00,13.0,11.0,2022.0,6.0,1.0
7142,2181.47,886.43,469.01,707.19,90.08,14.56,2022-11-13 23:00:00,13.0,11.0,2022.0,6.0,1.0
7143,2009.22,795.54,442.53,655.87,84.57,13.29,2022-11-14 00:00:00,14.0,11.0,2022.0,0.0,0.0
7144,1812.34,721.57,386.12,594.97,79.6,12.48,2022-11-14 01:00:00,14.0,11.0,2022.0,0.0,0.0
7145,1804.29,711.96,391.41,594.93,76.96,12.61,2022-11-14 02:00:00,14.0,11.0,2022.0,0.0,0.0
7146,1760.47,692.1,381.27,582.96,74.9,12.77,2022-11-14 03:00:00,14.0,11.0,2022.0,0.0,0.0
7147,1789.54,717.43,381.69,586.97,74.11,13.11,2022-11-14 04:00:00,14.0,11.0,2022.0,0.0,0.0
7148,1968.89,806.53,409.0,638.07,80.75,16.11,2022-11-14 05:00:00,14.0,11.0,2022.0,0.0,0.0
7149,2563.72,1089.04,532.04,799.19,92.01,24.77,2022-11-14 06:00:00,14.0,11.0,2022.0,0.0,0.0
7150,3119.61,1324.73,667.05,971.61,104.18,27.59,2022-11-14 07:00:00,14.0,11.0,2022.0,0.0,0.0
7151,3100.45,1277.08,667.51,973.89,127.86,26.84,2022-11-14 08:00:00,14.0,11.0,2022.0,0.0,0.0
7152,3231.38,1322.17,681.47,1029.2,150.38,24.36,2022-11-14 09:00:00,14.0,11.0,2022.0,0.0,0.0
7153,3521.26,1386.68,707.68,1199.7,169.87,23.77,2022-11-14 10:00:00,14.0,11.0,2022.0,0.0,0.0
7154,3538.92,1364.5,722.34,1229.88,166.62,22.18,2022-11-14 11:00:00,14.0,11.0,2022.0,0.0,0.0
7155,3438.68,1315.64,696.82,1205.09,165.04,21.02,2022-11-14 12:00:00,14.0,11.0,2022.0,0.0,0.0
7156,3198.92,1249.2,671.92,1066.18,165.39,20.03,2022-11-14 13:00:00,14.0,11.0,2022.0,0.0,0.0
7157,3108.24,1189.71,645.23,1063.27,162.91,18.24,2022-11-14 14:00:00,14.0,11.0,2022.0,0.0,0.0
7158,3145.13,1196.82,627.47,1110.26,161.67,17.91,2022-11-14 15:00:00,14.0,11.0,2022.0,0.0,0.0
7159,3106.67,1181.04,636.85,1079.5,159.61,18.86,2022-11-14 16:00:00,14.0,11.0,2022.0,0.0,0.0
7160,3243.39,1261.8,672.86,1104.12,151.51,20.78,2022-11-14 17:00:00,14.0,11.0,2022.0,0.0,0.0
7161,3515.33,1387.27,766.68,1147.89,154.5,23.69,2022-11-14 18:00:00,14.0,11.0,2022.0,0.0,0.0
7162,3313.64,1303.29,693.55,1122.17,142.86,22.72,2022-11-14 19:00:00,14.0,11.0,2022.0,0.0,0.0
7163,3090.27,1282.22,624.7,1004.43,128.7,21.52,2022-11-14 20:00:00,14.0,11.0,2022.0,0.0,0.0
7164,2726.51,1148.52,570.34,841.78,113.32,19.7,2022-11-14 21:00:00,14.0,11.0,2022.0,0.0,0.0
7165,2543.78,1042.35,535.13,819.32,106.48,16.76,2022-11-14 22:00:00,14.0,11.0,2022.0,0.0,0.0
7166,2306.47,943.95,474.45,751.62,98.68,14.22,2022-11-14 23:00:00,14.0,11.0,2022.0,0.0,0.0
7167,2116.33,843.07,445.86,700.93,93.2,13.15,2022-11-15 00:00:00,15.0,11.0,2022.0,1.0,0.0
7168,1959.19,775.26,397.4,666.46,88.65,12.87,2022-11-15 01:00:00,15.0,11.0,2022.0,1.0,0.0
7169,1890.28,744.91,380.11,647.73,86.94,12.7,2022-11-15 02:00:00,15.0,11.0,2022.0,1.0,0.0
7170,1849.84,749.52,359.84,622.39,88.36,12.89,2022-11-15 03:00:00,15.0,11.0,2022.0,1.0,0.0
7171,1852.63,761.22,349.91,622.5,87.63,13.36,2022-11-15 04:00:00,15.0,11.0,2022.0,1.0,0.0
7172,2031.43,857.05,384.41,665.49,88.88,16.13,2022-11-15 05:00:00,15.0,11.0,2022.0,1.0,0.0
7173,2598.64,1103.82,514.2,831.64,99.43,24.9,2022-11-15 06:00:00,15.0,11.0,2022.0,1.0,0.0
7174,3214.5,1353.54,677.26,1024.67,112.73,28.33,2022-11-15 07:00:00,15.0,11.0,2022.0,1.0,0.0
7175,3226.66,1321.94,696.46,1029.92,121.45,27.77,2022-11-15 08:00:00,15.0,11.0,2022.0,1.0,0.0
7176,3306.69,1341.71,698.86,1053.81,157.58,24.53,2022-11-15 09:00:00,15.0,11.0,2022.0,1.0,0.0
7177,3525.29,1374.14,706.64,1223.78,163.97,23.96,2022-11-15 10:00:00,15.0,11.0,2022.0,1.0,0.0
7178,3527.14,1421.79,701.85,1181.85,167.16,21.61,2022-11-15 11:00:00,15.0,11.0,2022.0,1.0,0.0
7179,3443.24,1351.76,720.7,1153.6,165.0,20.28,2022-11-15 12:00:00,15.0,11.0,2022.0,1.0,0.0
7180,3253.23,1286.83,686.58,1063.56,165.69,19.74,2022-11-15 13:00:00,15.0,11.0,2022.0,1.0,0.0
7181,3139.22,1225.5,660.2,1040.24,159.93,18.25,2022-11-15 14:00:00,15.0,11.0,2022.0,1.0,0.0
7182,3231.88,1244.09,683.14,1094.07,162.45,18.46,2022-11-15 15:00:00,15.0,11.0,2022.0,1.0,0.0
7183,3149.8,1231.44,655.08,1060.27,158.01,18.71,2022-11-15 16:00:00,15.0,11.0,2022.0,1.0,0.0
7184,3252.47,1303.63,676.81,1068.59,153.45,20.87,2022-11-15 17:00:00,15.0,11.0,2022.0,1.0,0.0
7185,3487.14,1378.53,715.85,1181.69,151.01,23.57,2022-11-15 18:00:00,15.0,11.0,2022.0,1.0,0.0
7186,3371.54,1343.32,702.7,1131.65,141.99,22.39,2022-11-15 19:00:00,15.0,11.0,2022.0,1.0,0.0
7187,3126.24,1264.3,645.5,1031.76,132.63,21.16,2022-11-15 20:00:00,15.0,11.0,2022.0,1.0,0.0
7188,2748.87,1146.63,574.33,859.54,122.77,19.31,2022-11-15 21:00:00,15.0,11.0,2022.0,1.0,0.0
7189,2530.23,1040.04,509.79,822.3,117.04,17.0,2022-11-15 22:00:00,15.0,11.0,2022.0,1.0,0.0
7190,2335.25,948.81,471.33,768.42,109.82,14.57,2022-11-15 23:00:00,15.0,11.0,2022.0,1.0,0.0
7191,2138.69,842.89,432.98,722.95,106.33,13.23,2022-11-16 00:00:00,16.0,11.0,2022.0,2.0,0.0
7192,1976.82,771.1,392.38,678.62,102.73,12.87,2022-11-16 01:00:00,16.0,11.0,2022.0,2.0,0.0
7193,1892.66,736.58,366.11,656.28,103.49,12.59,2022-11-16 02:00:00,16.0,11.0,2022.0,2.0,0.0
7194,1846.02,723.53,356.87,634.08,101.07,12.82,2022-11-16 03:00:00,16.0,11.0,2022.0,2.0,0.0
7195,1868.53,745.39,354.32,634.02,101.76,13.18,2022-11-16 04:00:00,16.0,11.0,2022.0,2.0,0.0
7196,2042.22,837.08,382.41,682.77,103.67,16.45,2022-11-16 05:00:00,16.0,11.0,2022.0,2.0,0.0
7197,2651.93,1117.56,518.21,857.69,111.03,24.81,2022-11-16 06:00:00,16.0,11.0,2022.0,2.0,0.0
7198,3294.12,1373.64,706.72,1036.76,121.5,28.14,2022-11-16 07:00:00,16.0,11.0,2022.0,2.0,0.0
7199,3259.45,1354.34,670.44,1044.74,133.47,27.11,2022-11-16 08:00:00,16.0,11.0,2022.0,2.0,0.0
7200,3311.58,1368.85,685.37,1049.43,148.32,24.54,2022-11-16 09:00:00,16.0,11.0,2022.0,2.0,0.0
7201,3576.97,1411.46,732.27,1214.1,158.74,23.67,2022-11-16 10:00:00,16.0,11.0,2022.0,2.0,0.0
7202,3551.83,1353.84,749.06,1233.11,161.72,22.15,2022-11-16 11:00:00,16.0,11.0,2022.0,2.0,0.0
7203,3453.82,1331.45,744.84,1166.13,163.04,15.95,2022-11-16 12:00:00,16.0,11.0,2022.0,2.0,0.0
7204,3251.17,1252.24,699.13,1083.43,164.23,19.33,2022-11-16 13:00:00,16.0,11.0,2022.0,2.0,0.0
7205,3110.55,1173.43,676.59,1050.7,159.57,17.54,2022-11-16 14:00:00,16.0,11.0,2022.0,2.0,0.0
7206,3156.85,1188.1,674.31,1085.82,161.51,16.55,2022-11-16 15:00:00,16.0,11.0,2022.0,2.0,0.0
7207,3041.1,1156.89,638.35,1043.7,157.66,17.6,2022-11-16 16:00:00,16.0,11.0,2022.0,2.0,0.0
7208,3193.69,1233.73,690.81,1065.13,153.77,19.99,2022-11-16 17:00:00,16.0,11.0,2022.0,2.0,0.0
7209,3513.65,1384.24,767.64,1147.99,153.6,24.28,2022-11-16 18:00:00,16.0,11.0,2022.0,2.0,0.0
7210,3359.7,1317.74,726.11,1098.88,146.94,23.21,2022-11-16 19:00:00,16.0,11.0,2022.0,2.0,0.0
7211,3093.97,1279.02,642.24,984.94,136.42,21.86,2022-11-16 20:00:00,16.0,11.0,2022.0,2.0,0.0
7212,2737.49,1142.74,580.49,842.0,126.68,19.88,2022-11-16 21:00:00,16.0,11.0,2022.0,2.0,0.0
7213,2506.5,1022.02,529.83,797.86,115.73,17.14,2022-11-16 22:00:00,16.0,11.0,2022.0,2.0,0.0
7214,2270.53,914.74,460.28,751.06,111.37,14.53,2022-11-16 23:00:00,16.0,11.0,2022.0,2.0,0.0
7215,2060.2,805.35,421.36,695.65,105.09,13.17,2022-11-17 00:00:00,17.0,11.0,2022.0,3.0,0.0
7216,1899.48,741.49,377.95,648.52,100.1,12.7,2022-11-17 01:00:00,17.0,11.0,2022.0,3.0,0.0
7217,1829.82,705.54,358.09,635.08,102.5,12.59,2022-11-17 02:00:00,17.0,11.0,2022.0,3.0,0.0
7218,1776.26,687.68,343.97,614.99,102.48,12.66,2022-11-17 03:00:00,17.0,11.0,2022.0,3.0,0.0
7219,1782.41,707.58,339.47,609.18,99.51,13.12,2022-11-17 04:00:00,17.0,11.0,2022.0,3.0,0.0
7220,1959.51,803.51,371.25,652.78,100.07,16.11,2022-11-17 05:00:00,17.0,11.0,2022.0,3.0,0.0
7221,2550.38,1082.03,494.52,820.93,103.56,25.07,2022-11-17 06:00:00,17.0,11.0,2022.0,3.0,0.0
7222,3239.15,1353.43,701.01,1010.53,113.69,28.97,2022-11-17 07:00:00,17.0,11.0,2022.0,3.0,0.0
7223,3199.6,1305.57,680.18,1031.33,124.27,27.91,2022-11-17 08:00:00,17.0,11.0,2022.0,3.0,0.0
7224,3294.85,1370.66,681.26,1046.04,136.86,24.66,2022-11-17 09:00:00,17.0,11.0,2022.0,3.0,0.0
7225,3528.1,1389.61,716.9,1208.74,151.44,23.2,2022-11-17 10:00:00,17.0,11.0,2022.0,3.0,0.0
7226,3510.12,1358.76,741.57,1203.14,153.36,21.9,2022-11-17 11:00:00,17.0,11.0,2022.0,3.0,0.0
7227,3422.79,1311.53,725.03,1179.44,153.51,19.94,2022-11-17 12:00:00,17.0,11.0,2022.0,3.0,0.0
7228,3181.5,1221.63,700.03,1055.36,157.46,18.98,2022-11-17 13:00:00,17.0,11.0,2022.0,3.0,0.0
7229,3043.31,1158.56,645.53,1042.35,148.59,18.11,2022-11-17 14:00:00,17.0,11.0,2022.0,3.0,0.0
7230,3118.5,1172.09,647.75,1098.57,150.55,17.13,2022-11-17 15:00:00,17.0,11.0,2022.0,3.0,0.0
7231,3118.32,1177.96,665.4,1078.84,150.72,17.31,2022-11-17 16:00:00,17.0,11.0,2022.0,3.0,0.0
7232,3145.91,1204.62,677.89,1076.85,145.83,19.91,2022-11-17 17:00:00,17.0,11.0,2022.0,3.0,0.0
7233,3443.2,1360.3,735.12,1137.45,147.33,24.45,2022-11-17 18:00:00,17.0,11.0,2022.0,3.0,0.0
7234,3357.12,1310.06,734.54,1117.38,142.71,23.29,2022-11-17 19:00:00,17.0,11.0,2022.0,3.0,0.0
7235,3026.63,1201.32,648.22,991.37,130.67,22.13,2022-11-17 20:00:00,17.0,11.0,2022.0,3.0,0.0
7236,2674.5,1117.55,549.91,839.57,122.18,19.84,2022-11-17 21:00:00,17.0,11.0,2022.0,3.0,0.0
7237,2462.54,1019.89,504.77,782.26,116.74,17.46,2022-11-17 22:00:00,17.0,11.0,2022.0,3.0,0.0
7238,2223.57,894.06,447.45,735.92,108.98,14.68,2022-11-17 23:00:00,17.0,11.0,2022.0,3.0,0.0
7239,2020.61,786.35,424.17,680.04,105.34,13.13,2022-11-18 00:00:00,18.0,11.0,2022.0,4.0,0.0
7240,1850.08,725.06,362.92,629.55,102.48,12.51,2022-11-18 01:00:00,18.0,11.0,2022.0,4.0,0.0
7241,1770.34,689.7,341.28,607.51,102.48,12.66,2022-11-18 02:00:00,18.0,11.0,2022.0,4.0,0.0
7242,1712.69,670.94,328.53,583.44,100.66,12.69,2022-11-18 03:00:00,18.0,11.0,2022.0,4.0,0.0
7243,1724.41,688.9,323.76,581.36,101.01,13.28,2022-11-18 04:00:00,18.0,11.0,2022.0,4.0,0.0
7244,1910.41,783.52,359.24,637.89,95.52,15.9,2022-11-18 05:00:00,18.0,11.0,2022.0,4.0,0.0
7245,2573.8,1087.6,519.54,810.42,103.5,25.66,2022-11-18 06:00:00,18.0,11.0,2022.0,4.0,0.0
7246,3310.47,1394.33,697.91,1042.81,113.13,30.12,2022-11-18 07:00:00,18.0,11.0,2022.0,4.0,0.0
7247,3320.97,1387.11,715.37,1035.3,126.07,28.76,2022-11-18 08:00:00,18.0,11.0,2022.0,4.0,0.0
7248,3418.48,1431.91,733.91,1056.79,136.04,25.63,2022-11-18 09:00:00,18.0,11.0,2022.0,4.0,0.0
7249,3661.1,1452.18,774.02,1234.54,142.92,23.96,2022-11-18 10:00:00,18.0,11.0,2022.0,4.0,0.0
7250,3714.64,1456.24,799.86,1253.76,147.59,22.4,2022-11-18 11:00:00,18.0,11.0,2022.0,4.0,0.0
7251,3592.72,1383.29,787.36,1221.12,147.1,20.35,2022-11-18 12:00:00,18.0,11.0,2022.0,4.0,0.0
7252,3290.73,1268.21,721.38,1101.32,149.06,19.38,2022-11-18 13:00:00,18.0,11.0,2022.0,4.0,0.0
7253,3130.99,1178.53,690.63,1068.33,146.92,17.75,2022-11-18 14:00:00,18.0,11.0,2022.0,4.0,0.0
7254,3134.86,1186.49,679.68,1077.72,144.94,17.1,2022-11-18 15:00:00,18.0,11.0,2022.0,4.0,0.0
7255,3117.49,1194.49,652.25,1080.89,144.65,17.72,2022-11-18 16:00:00,18.0,11.0,2022.0,4.0,0.0
7256,3139.34,1227.24,645.68,1073.83,141.99,20.69,2022-11-18 17:00:00,18.0,11.0,2022.0,4.0,0.0
7257,3437.69,1379.28,729.29,1128.11,143.09,24.65,2022-11-18 18:00:00,18.0,11.0,2022.0,4.0,0.0
7258,3312.23,1308.56,707.78,1100.15,134.43,24.04,2022-11-18 19:00:00,18.0,11.0,2022.0,4.0,0.0
7259,3046.59,1233.64,648.85,986.34,129.89,22.06,2022-11-18 20:00:00,18.0,11.0,2022.0,4.0,0.0
7260,2693.78,1139.29,552.83,829.16,127.07,20.31,2022-11-18 21:00:00,18.0,11.0,2022.0,4.0,0.0
7261,2458.31,1014.28,508.23,775.48,119.95,17.6,2022-11-18 22:00:00,18.0,11.0,2022.0,4.0,0.0
7262,2236.57,898.99,460.75,732.47,109.01,15.12,2022-11-18 23:00:00,18.0,11.0,2022.0,4.0,0.0
7263,1991.22,783.58,399.43,675.51,106.14,9.44,2022-11-19 00:00:00,19.0,11.0,2022.0,5.0,1.0
7264,1824.55,703.63,355.66,625.33,101.49,12.54,2022-11-19 01:00:00,19.0,11.0,2022.0,5.0,1.0
7265,1744.87,676.22,330.43,606.54,102.63,12.5,2022-11-19 02:00:00,19.0,11.0,2022.0,5.0,1.0
7266,1686.37,659.76,316.4,578.3,103.31,12.71,2022-11-19 03:00:00,19.0,11.0,2022.0,5.0,1.0
7267,1697.55,676.22,312.62,580.17,100.09,12.97,2022-11-19 04:00:00,19.0,11.0,2022.0,5.0,1.0
7268,1864.28,769.91,347.38,617.08,101.66,15.37,2022-11-19 05:00:00,19.0,11.0,2022.0,5.0,1.0
7269,2360.83,1000.83,466.9,746.95,103.19,20.54,2022-11-19 06:00:00,19.0,11.0,2022.0,5.0,1.0
7270,2993.28,1247.71,644.2,938.75,106.75,24.94,2022-11-19 07:00:00,19.0,11.0,2022.0,5.0,1.0
7271,3135.68,1299.31,682.1,983.24,128.81,17.22,2022-11-19 08:00:00,19.0,11.0,2022.0,5.0,1.0
7272,3196.98,1345.0,688.21,976.16,127.96,25.65,2022-11-19 09:00:00,19.0,11.0,2022.0,5.0,1.0
7273,3411.69,1414.08,745.31,1072.27,121.94,23.77,2022-11-19 10:00:00,19.0,11.0,2022.0,5.0,1.0
7274,3438.65,1438.85,735.87,1075.0,133.42,22.24,2022-11-19 11:00:00,19.0,11.0,2022.0,5.0,1.0
7275,3330.68,1382.23,736.38,1035.99,127.22,20.39,2022-11-19 12:00:00,19.0,11.0,2022.0,5.0,1.0
7276,3020.61,1250.69,694.96,905.02,122.61,19.04,2022-11-19 13:00:00,19.0,11.0,2022.0,5.0,1.0
7277,2908.82,1203.46,663.66,887.5,121.81,16.71,2022-11-19 14:00:00,19.0,11.0,2022.0,5.0,1.0
7278,2893.89,1155.99,652.87,917.7,127.58,13.41,2022-11-19 15:00:00,19.0,11.0,2022.0,5.0,1.0
7279,2854.02,1169.89,632.69,881.02,128.67,16.0,2022-11-19 16:00:00,19.0,11.0,2022.0,5.0,1.0
7280,2946.91,1214.92,662.42,904.76,116.41,18.77,2022-11-19 17:00:00,19.0,11.0,2022.0,5.0,1.0
7281,3261.12,1382.78,722.67,965.06,133.39,23.8,2022-11-19 18:00:00,19.0,11.0,2022.0,5.0,1.0
7282,3105.63,1297.71,675.26,949.73,129.62,22.93,2022-11-19 19:00:00,19.0,11.0,2022.0,5.0,1.0
7283,2851.23,1222.39,608.8,846.24,125.45,21.69,2022-11-19 20:00:00,19.0,11.0,2022.0,5.0,1.0
7284,2570.4,1113.51,551.07,738.85,123.32,20.25,2022-11-19 21:00:00,19.0,11.0,2022.0,5.0,1.0
7285,2366.01,1012.63,508.43,697.17,110.04,18.08,2022-11-19 22:00:00,19.0,11.0,2022.0,5.0,1.0
7286,2106.31,888.47,434.01,640.56,107.9,15.53,2022-11-19 23:00:00,19.0,11.0,2022.0,5.0,1.0
7287,1906.27,779.91,400.59,591.53,102.73,13.6,2022-11-20 00:00:00,20.0,11.0,2022.0,6.0,1.0
7288,1731.44,709.21,347.66,542.3,106.04,12.67,2022-11-20 01:00:00,20.0,11.0,2022.0,6.0,1.0
7289,1651.21,673.82,328.32,518.39,102.56,12.46,2022-11-20 02:00:00,20.0,11.0,2022.0,6.0,1.0
7290,1593.85,653.73,312.86,504.31,102.09,12.44,2022-11-20 03:00:00,20.0,11.0,2022.0,6.0,1.0
7291,1609.08,667.08,303.87,507.17,102.52,12.96,2022-11-20 04:00:00,20.0,11.0,2022.0,6.0,1.0
7292,1748.01,741.0,332.53,540.02,103.01,14.84,2022-11-20 05:00:00,20.0,11.0,2022.0,6.0,1.0
7293,2030.36,867.08,400.37,623.92,103.78,17.76,2022-11-20 06:00:00,20.0,11.0,2022.0,6.0,1.0
7294,2482.76,1042.8,533.37,760.07,101.83,21.67,2022-11-20 07:00:00,20.0,11.0,2022.0,6.0,1.0
7295,2951.6,1214.39,640.74,923.75,122.18,25.38,2022-11-20 08:00:00,20.0,11.0,2022.0,6.0,1.0
7296,3144.38,1325.58,669.68,986.35,111.83,25.63,2022-11-20 09:00:00,20.0,11.0,2022.0,6.0,1.0
7297,3467.02,1394.33,735.4,1164.81,112.54,23.99,2022-11-20 10:00:00,20.0,11.0,2022.0,6.0,1.0
7298,3553.69,1422.14,758.13,1206.24,111.74,21.99,2022-11-20 11:00:00,20.0,11.0,2022.0,6.0,1.0
7299,3453.74,1367.43,739.92,1176.16,115.77,19.82,2022-11-20 12:00:00,20.0,11.0,2022.0,6.0,1.0
7300,3167.54,1266.93,684.48,1049.48,122.5,18.18,2022-11-20 13:00:00,20.0,11.0,2022.0,6.0,1.0
7301,2959.56,1152.06,632.06,1020.21,110.12,16.19,2022-11-20 14:00:00,20.0,11.0,2022.0,6.0,1.0
7302,2820.95,1083.25,596.57,981.37,119.52,14.74,2022-11-20 15:00:00,20.0,11.0,2022.0,6.0,1.0
7303,2725.45,1051.15,571.73,945.48,123.75,15.8,2022-11-20 16:00:00,20.0,11.0,2022.0,6.0,1.0
7304,2829.23,1086.23,612.6,963.02,121.89,18.35,2022-11-20 17:00:00,20.0,11.0,2022.0,6.0,1.0
7305,3056.12,1205.94,653.56,1011.8,133.54,22.88,2022-11-20 18:00:00,20.0,11.0,2022.0,6.0,1.0
7306,2983.87,1183.15,639.81,977.02,132.43,22.58,2022-11-20 19:00:00,20.0,11.0,2022.0,6.0,1.0
7307,2800.47,1127.02,586.87,912.37,129.98,21.59,2022-11-20 20:00:00,20.0,11.0,2022.0,6.0,1.0
7308,2510.74,1066.81,515.89,765.02,124.4,20.19,2022-11-20 21:00:00,20.0,11.0,2022.0,6.0,1.0
7309,2337.48,978.18,479.62,722.54,117.8,17.96,2022-11-20 22:00:00,20.0,11.0,2022.0,6.0,1.0
7310,2080.63,847.17,412.72,668.41,111.91,15.17,2022-11-20 23:00:00,20.0,11.0,2022.0,6.0,1.0
7311,1848.84,723.32,373.17,613.85,107.66,13.44,2022-11-21 00:00:00,21.0,11.0,2022.0,0.0,0.0
7312,1691.46,652.0,329.04,574.44,106.85,12.96,2022-11-21 01:00:00,21.0,11.0,2022.0,0.0,0.0
7313,1614.55,627.79,306.56,544.42,107.8,12.86,2022-11-21 02:00:00,21.0,11.0,2022.0,0.0,0.0
7314,1563.71,608.89,292.5,528.02,106.62,12.85,2022-11-21 03:00:00,21.0,11.0,2022.0,0.0,0.0
7315,1600.61,632.92,297.31,535.6,103.98,13.3,2022-11-21 04:00:00,21.0,11.0,2022.0,0.0,0.0
7316,1805.36,748.02,333.33,584.33,105.55,16.47,2022-11-21 05:00:00,21.0,11.0,2022.0,0.0,0.0
7317,2467.33,1055.7,488.94,760.37,111.95,26.77,2022-11-21 06:00:00,21.0,11.0,2022.0,0.0,0.0
7318,3235.09,1383.72,678.45,999.64,116.31,26.11,2022-11-21 07:00:00,21.0,11.0,2022.0,0.0,0.0
7319,3279.62,1382.39,698.68,1019.37,124.14,29.83,2022-11-21 08:00:00,21.0,11.0,2022.0,0.0,0.0
7320,3319.61,1384.41,684.42,1049.34,139.89,26.16,2022-11-21 09:00:00,21.0,11.0,2022.0,0.0,0.0
7321,3529.26,1430.42,704.99,1187.3,143.8,24.35,2022-11-21 10:00:00,21.0,11.0,2022.0,0.0,0.0
7322,3522.59,1387.46,720.59,1207.93,152.0,22.37,2022-11-21 11:00:00,21.0,11.0,2022.0,0.0,0.0
7323,3331.57,1307.78,680.38,1139.95,150.5,21.15,2022-11-21 12:00:00,21.0,11.0,2022.0,0.0,0.0
7324,3106.97,1237.21,651.16,1017.63,151.52,19.92,2022-11-21 13:00:00,21.0,11.0,2022.0,0.0,0.0
7325,2973.03,1149.03,609.1,1017.15,148.18,18.2,2022-11-21 14:00:00,21.0,11.0,2022.0,0.0,0.0
7326,3015.34,1163.19,604.12,1049.68,148.06,18.04,2022-11-21 15:00:00,21.0,11.0,2022.0,0.0,0.0
7327,2984.62,1154.24,600.99,1033.39,149.28,18.34,2022-11-21 16:00:00,21.0,11.0,2022.0,0.0,0.0
7328,3094.56,1214.51,631.02,1048.95,145.14,20.38,2022-11-21 17:00:00,21.0,11.0,2022.0,0.0,0.0
7329,3359.29,1369.59,679.96,1102.81,150.68,24.72,2022-11-21 18:00:00,21.0,11.0,2022.0,0.0,0.0
7330,3254.93,1308.41,668.85,1074.75,147.12,24.59,2022-11-21 19:00:00,21.0,11.0,2022.0,0.0,0.0
7331,3001.96,1221.49,606.38,975.15,145.28,23.28,2022-11-21 20:00:00,21.0,11.0,2022.0,0.0,0.0
7332,2662.24,1120.71,542.81,816.17,135.91,21.38,2022-11-21 21:00:00,21.0,11.0,2022.0,0.0,0.0
7333,2405.19,1013.95,478.12,744.04,131.02,18.59,2022-11-21 22:00:00,21.0,11.0,2022.0,0.0,0.0
7334,2139.3,854.73,436.27,693.16,118.16,15.36,2022-11-21 23:00:00,21.0,11.0,2022.0,0.0,0.0
7335,1921.31,760.24,386.77,628.68,113.13,13.65,2022-11-22 00:00:00,22.0,11.0,2022.0,1.0,0.0
7336,1765.7,688.09,343.29,591.94,111.14,13.23,2022-11-22 01:00:00,22.0,11.0,2022.0,1.0,0.0
7337,1701.05,655.99,327.46,575.71,112.52,13.11,2022-11-22 02:00:00,22.0,11.0,2022.0,1.0,0.0
7338,1638.73,639.49,306.25,551.84,112.46,13.06,2022-11-22 03:00:00,22.0,11.0,2022.0,1.0,0.0
7339,1647.01,653.97,302.27,551.77,109.88,13.58,2022-11-22 04:00:00,22.0,11.0,2022.0,1.0,0.0
7340,1854.88,760.48,341.02,606.75,111.42,16.79,2022-11-22 05:00:00,22.0,11.0,2022.0,1.0,0.0
7341,2507.88,1072.13,479.52,786.36,116.99,27.38,2022-11-22 06:00:00,22.0,11.0,2022.0,1.0,0.0
7342,3324.4,1403.43,713.35,1019.25,125.12,31.4,2022-11-22 07:00:00,22.0,11.0,2022.0,1.0,0.0
7343,3333.57,1382.28,727.01,1033.72,134.34,30.08,2022-11-22 08:00:00,22.0,11.0,2022.0,1.0,0.0
7344,3335.74,1398.9,682.77,1038.58,149.47,26.11,2022-11-22 09:00:00,22.0,11.0,2022.0,1.0,0.0
