"Delivery Date","Time Period","Cleared Buy (MW)","Cleared Sell (MW)","Price (Rs./MWh)"
"05/01/2024","21:45-22:00","1476.1","58.5","3560.59"
"05/01/2024","22:00-22:15","1320.3","78.5","3130.69"
"05/01/2024","22:15-22:30","1505.6","58.5","3250.08"
"05/01/2024","22:30-22:45","1385.1","88.5","3160.45"
"05/01/2024","22:45-23:00","1081.2","153.5","3120.73"
"05/01/2024","23:00-23:15","733.2","183.5","3120.89"
"05/01/2024","23:15-23:30","712.5","213.5","3110.6"
"05/01/2024","23:30-23:45","691.7","213.5","3019.39"
"05/01/2024","23:45-24:00","650.46","233.5","3000.77"
"06/01/2024","00:00-00:15","804.3","538.5","3120.4"
"06/01/2024","00:15-00:30","804.3","620.9","3091.04"
"06/01/2024","00:30-00:45","784.6","569.8","3070.24"
"06/01/2024","00:45-01:00","772.3","533.5","3000.71"
"06/01/2024","01:00-01:15","820.4","559.3","2859.05"
"06/01/2024","01:15-01:30","851.83","624.3","2800.26"
"06/01/2024","01:30-01:45","850.48","660.3","2600.97"
"06/01/2024","01:45-02:00","882","693.3","2500.83"
"06/01/2024","02:00-02:15","888.4","760.3","2499.05"
"06/01/2024","02:15-02:30","876.75","788.3","2400.75"
"06/01/2024","02:30-02:45","865.57","797.3","2400.86"
"06/01/2024","02:45-03:00","852.04","812.3","2400.1"
"06/01/2024","03:00-03:15","890.6","842.3","2180.51"
"06/01/2024","03:15-03:30","886.5","851.3","2050.04"
"06/01/2024","03:30-03:45","881.2","837.3","2073.57"
"06/01/2024","03:45-04:00","935","836.3","2012.18"
"06/01/2024","04:00-04:15","874","802.3","2320.76"
"06/01/2024","04:15-04:30","889.5","831.3","2300.9"
"06/01/2024","04:30-04:45","877.4","796.3","2280.76"
"06/01/2024","04:45-05:00","870.59","761.3","2400.43"
"06/01/2024","05:00-05:15","1012.7","671.76","2999.64"
"06/01/2024","05:15-05:30","1157.1","591.8","2999.21"
"06/01/2024","05:30-05:45","1660.6","1172.5","3142.48"
"06/01/2024","05:45-06:00","2149.4","961.5","3340.39"
"06/01/2024","06:00-06:15","684.52","1897.5","3820.92"
"06/01/2024","06:15-06:30","573.8","1894.9","4499.19"
"06/01/2024","06:30-06:45","1004.4","2157.9","4999.35"
"06/01/2024","06:45-07:00","1122.4","2202.9","5500.69"
"06/01/2024","07:00-07:15","390.43","986.3","10000"
"06/01/2024","07:15-07:30","493.02","602.4","10000"
"06/01/2024","07:30-07:45","616.59","519","10000"
"06/01/2024","07:45-08:00","480.15","416.9","10000"
"06/01/2024","08:00-08:15","404.74","439","10000"
"06/01/2024","08:15-08:30","353.92","212.7","10000"
"06/01/2024","08:30-08:45","413.19","178.1","10000"
"06/01/2024","08:45-09:00","585.81","189.5","10000"
"06/01/2024","09:00-09:15","529.88","204.3","10000"
"06/01/2024","09:15-09:30","736.08","225.4","10000"
"06/01/2024","09:30-09:45","677","237","10000"
"06/01/2024","09:45-10:00","754.99","251.9","10000"
"06/01/2024","10:00-10:15","763.86","266.4","10000"
"06/01/2024","10:15-10:30","859.02","285","10000"
"06/01/2024","10:30-10:45","1211.85","307.4","10000"
"06/01/2024","10:45-11:00","1183.72","340.3","10000"
"06/01/2024","11:00-11:15","1526.8","593.3","8507.32"
"06/01/2024","11:15-11:30","1058.7","491.5","5499.69"
"06/01/2024","11:30-11:45","999.5","451.7","5270.62"
"06/01/2024","11:45-12:00","1045.3","451","5039.7"
"06/01/2024","12:00-12:15","1230.3","437.2","4350.7"
"06/01/2024","12:15-12:30","1207.22","343.6","4000.45"
"06/01/2024","12:30-12:45","1336.2","353.8","3630.98"
"06/01/2024","12:45-13:00","1293.1","368.9","3630.93"
"06/01/2024","13:00-13:15","1348.3","377.8","3525.54"
"06/01/2024","13:15-13:30","1358.38","392.8","3350.81"
"06/01/2024","13:30-13:45","1392.6","386.2","3560.43"
"06/01/2024","13:45-14:00","1411.5","375.3","3525.5"
"06/01/2024","14:00-14:15","1404.3","299.2","3630.32"
"06/01/2024","14:15-14:30","1596.5","286.1","3592.07"
"06/01/2024","14:30-14:45","1791.28","319.7","3700.32"
"06/01/2024","14:45-15:00","1794.4","504.5","3797.33"
"06/01/2024","15:00-15:15","2157.9","1108.2","4400.47"
"06/01/2024","15:15-15:30","2300","1030.7","4168.31"
"06/01/2024","15:30-15:45","2404.1","1673.1","4815.26"
"06/01/2024","15:45-16:00","2515.7","2115.4","5039.49"
"06/01/2024","16:00-16:15","1622.3","1031","6197.56"
"06/01/2024","16:15-16:30","1699.7","679.5","7600.88"
"06/01/2024","16:30-16:45","1370.64","370.3","10000"
"06/01/2024","16:45-17:00","1177.87","263.9","10000"
"06/01/2024","17:00-17:15","1222.52","173.2","10000"
"06/01/2024","17:15-17:30","1353.4","155","10000"
"06/01/2024","17:30-17:45","1422.27","138.1","10000"
"06/01/2024","17:45-18:00","1391.64","128.4","10000"
"06/01/2024","18:00-18:15","2507.84","79.8","10000"
"06/01/2024","18:15-18:30","2577.54","79.8","10000"
"06/01/2024","18:30-18:45","2879.82","79.8","10000"
"06/01/2024","18:45-19:00","3352.28","79.8","10000"
"06/01/2024","19:00-19:15","4419.98","119.8","10000"
"06/01/2024","19:15-19:30","4750.77","119.8","10000"
"06/01/2024","19:30-19:45","5544.72","119.8","10000"
"06/01/2024","19:45-20:00","6213.65","119.8","10000"
"06/01/2024","20:00-20:15","6234.7","110","6999.93"
"06/01/2024","20:15-20:30","5808.9","64.9","5750.7"
"06/01/2024","20:30-20:45","5025.3","77.9","5183"
"06/01/2024","20:45-21:00","4507.5","134.9","4720.71"
"06/01/2024","21:00-21:15","3629.9","95.9","4309.29"
"06/01/2024","21:15-21:30","3134.3","104.5","4049.45"
"06/01/2024","21:30-21:45","2392.2","75.5","3909.19"
"06/01/2024","21:45-22:00","2100.2","115.5","3909.52"
"06/01/2024","22:00-22:15","1813.9","58.5","3000.96"
"06/01/2024","22:15-22:30","1941.98","58.5","3500.51"
"06/01/2024","22:30-22:45","1806.66","58.5","3500.3"
"06/01/2024","22:45-23:00","1619.4","78.5","3160.96"
"06/01/2024","23:00-23:15","806.4","138.5","3120.45"
"06/01/2024","23:15-23:30","757.2","168.5","3130.49"
"06/01/2024","23:30-23:45","725.2","203.5","3142.89"
"06/01/2024","23:45-24:00","697.4","280.5","3142.35"
"07/01/2024","00:00-00:15","964.57","392.3","2800.23"
"07/01/2024","00:15-00:30","955.9","469.3","2630.71"
"07/01/2024","00:30-00:45","919.93","558.3","2600.81"
"07/01/2024","00:45-01:00","902.2","638.3","2512.43"
"07/01/2024","01:00-01:15","873.9","722.3","2499.5"
"07/01/2024","01:15-01:30","863.71","806.3","2450.47"
"07/01/2024","01:30-01:45","850.77","845.3","2400.82"
"07/01/2024","01:45-02:00","856.02","887.29","2400.07"
"07/01/2024","02:00-02:15","862.2","901.3","2100.29"
"07/01/2024","02:15-02:30","878.3","932.3","2012.79"
"07/01/2024","02:30-02:45","883.7","949.3","2040.79"
"07/01/2024","02:45-03:00","893.1","971.3","2012.56"
"07/01/2024","03:00-03:15","900.9","983.3","2000.49"
"07/01/2024","03:15-03:30","907.7","985.3","2000.03"
"07/01/2024","03:30-03:45","901","986.3","1999.93"
"07/01/2024","03:45-04:00","899.1","983.3","1999.63"
"07/01/2024","04:00-04:15","876.8","949.3","2050.82"
"07/01/2024","04:15-04:30","880.3","916.3","2250.13"
"07/01/2024","04:30-04:45","872.4","893.3","2050.2"
"07/01/2024","04:45-05:00","888.84","871.3","2350.2"
"07/01/2024","05:00-05:15","1015","817.3","2949.06"
"07/01/2024","05:15-05:30","1113.1","755.3","2949.41"
"07/01/2024","05:30-05:45","1573.3","1226.5","3142.59"
"07/01/2024","05:45-06:00","2078.1","1035.5","3290.98"
"07/01/2024","06:00-06:15","785.1","831.51","3700.95"
"07/01/2024","06:15-06:30","617.56","722.51","4000.54"
"07/01/2024","06:30-06:45","690.5","1119.12","4850.74"
"07/01/2024","06:45-07:00","835.7","1128.2","5270.23"
"07/01/2024","07:00-07:15","344.1","1002.2","5500.28"
"07/01/2024","07:15-07:30","859.9","916.7","8000.98"
"07/01/2024","07:30-07:45","1096.81","786.4","10000"
"07/01/2024","07:45-08:00","956.17","692.3","10000"
"07/01/2024","08:00-08:15","898","634.8","10000"
"07/01/2024","08:15-08:30","957.43","379.6","10000"
"07/01/2024","08:30-08:45","984.85","372.1","10000"
"07/01/2024","08:45-09:00","1042.61","384","10000"
"07/01/2024","09:00-09:15","848.4","307.4","10000"
"07/01/2024","09:15-09:30","1052.41","322.2","10000"
"07/01/2024","09:30-09:45","1059.26","337","10000"
"07/01/2024","09:45-10:00","940.1","351.8","10000"
"07/01/2024","10:00-10:15","1092.57","356.4","10000"
"07/01/2024","10:15-10:30","1169.36","365.1","10000"
"07/01/2024","10:30-10:45","1586.1","341.8","8000.4"
"07/01/2024","10:45-11:00","1346.5","320.4","5441.66"
"07/01/2024","11:00-11:15","1078.1","283.4","4958.45"
"07/01/2024","11:15-11:30","1037.1","270.2","4999.45"
"07/01/2024","11:30-11:45","1026.1","185.5","4465.54"
"07/01/2024","11:45-12:00","971.8","197","4499.06"
"07/01/2024","12:00-12:15","993.09","190.8","4000.53"
"07/01/2024","12:15-12:30","839.4","243.3","4168.09"
"07/01/2024","12:30-12:45","790.16","286.7","4000.2"
"07/01/2024","12:45-13:00","860","287.3","3748.23"
"07/01/2024","13:00-13:15","975.2","284.6","3296.6"
"07/01/2024","13:15-13:30","930.2","280.2","3296.38"
"07/01/2024","13:30-13:45","890.7","273.1","3325.3"
"07/01/2024","13:45-14:00","885.5","264.1","3296.72"
"07/01/2024","14:00-14:15","983.7","254.7","3500.4"
"07/01/2024","14:15-14:30","1221.7","242.2","3560.91"
"07/01/2024","14:30-14:45","1295","228.4","3630.59"
"07/01/2024","14:45-15:00","1360","211.4","3700.22"
"07/01/2024","15:00-15:15","1679.8","195.8","4168.41"
"07/01/2024","15:15-15:30","1942.3","194.1","3899.56"
"07/01/2024","15:30-15:45","2050","427.9","4958.69"
"07/01/2024","15:45-16:00","2057.4","412.7","5039.71"
"07/01/2024","16:00-16:15","1158.41","368","4500.85"
"07/01/2024","16:15-16:30","1208.9","397.4","5039.46"
"07/01/2024","16:30-16:45","1415.5","317.2","5183.78"
"07/01/2024","16:45-17:00","1428.3","305.7","6499.68"
"07/01/2024","17:00-17:15","2757.47","235.3","10000"
"07/01/2024","17:15-17:30","3418.55","215.4","10000"
"07/01/2024","17:30-17:45","3959.32","196.6","10000"
"07/01/2024","17:45-18:00","4480.14","188.5","10000"
"07/01/2024","18:00-18:15","5669.1","236.6","9351.96"
"07/01/2024","18:15-18:30","5947.19","236.6","10000"
"07/01/2024","18:30-18:45","6313.1","236.6","8429"
"07/01/2024","18:45-19:00","6394.9","236.6","8561"
"07/01/2024","19:00-19:15","6627.1","343.6","7746"
"07/01/2024","19:15-19:30","7280.7","343.6","9657.12"
"07/01/2024","19:30-19:45","7239.7","361.6","6499.99"
"07/01/2024","19:45-20:00","6922.8","318.2","6036.53"
"07/01/2024","20:00-20:15","5975.5","306.2","5183.78"
"07/01/2024","20:15-20:30","5540","280.2","4999.66"
"07/01/2024","20:30-20:45","4812.36","274.9","4600.56"
"07/01/2024","20:45-21:00","4313.45","297.9","4500.3"
"07/01/2024","21:00-21:15","3444.2","100.5","4130.08"
"07/01/2024","21:15-21:30","2877.2","91.5","3759.8"
"07/01/2024","21:30-21:45","2288.5","82.5","3525.67"
"07/01/2024","21:45-22:00","1443.9","82.5","3050.06"
"07/01/2024","22:00-22:15","1296","36.3","2600.21"
"07/01/2024","22:15-22:30","1283.9","36.3","2850.78"
"07/01/2024","22:30-22:45","1163","36.3","2940.35"
"07/01/2024","22:45-23:00","1123.5","82.5","3000.87"
"07/01/2024","23:00-23:15","722.9","104.5","3010.4"
"07/01/2024","23:15-23:30","675.2","169.4","3087.84"
"07/01/2024","23:30-23:45","640.6","164.5","3000.87"
"07/01/2024","23:45-24:00","593.36","208.5","3000.35"
"08/01/2024","00:00-00:15","667.3","826.1","3091.14"
"08/01/2024","00:15-00:30","622.8","735.8","3070.2"
"08/01/2024","00:30-00:45","598.9","700.5","3000.96"
"08/01/2024","00:45-01:00","590.9","777.6","2994.19"
"08/01/2024","01:00-01:15","561.9","587.5","2992.01"
"08/01/2024","01:15-01:30","597.49","659.29","2850.41"
"08/01/2024","01:30-01:45","631.7","692.3","2733.5"
"08/01/2024","01:45-02:00","634.2","726.3","2525.69"
"08/01/2024","02:00-02:15","669.3","771.3","2499.62"
"08/01/2024","02:15-02:30","661.6","795.3","2499.1"
"08/01/2024","02:30-02:45","659.1","790.3","2499.32"
"08/01/2024","02:45-03:00","659","802.3","2499.18"
"08/01/2024","03:00-03:15","642.2","799.3","2499.32"
"08/01/2024","03:15-03:30","651","806.3","2499.32"
"08/01/2024","03:30-03:45","659.4","806.3","2450.84"
"08/01/2024","03:45-04:00","657.9","819.62","2450.43"
"08/01/2024","04:00-04:15","682","802.09","2499.64"
"08/01/2024","04:15-04:30","683.59","730.3","2800.06"
"08/01/2024","04:30-04:45","632.2","701.3","2835.27"
"08/01/2024","04:45-05:00","690.5","625.3","2540.21"
"08/01/2024","05:00-05:15","872.9","536.3","2950.4"
"08/01/2024","05:15-05:30","837.6","455.4","2999.28"
"08/01/2024","05:30-05:45","1207.6","712.5","3142.83"
"08/01/2024","05:45-06:00","1747.6","720.6","3428.81"
"08/01/2024","06:00-06:15","605.25","1238.5","3800.75"
"08/01/2024","06:15-06:30","560.77","1151.9","4350.66"
"08/01/2024","06:30-06:45","466.3","1531.2","4999.23"
"08/01/2024","06:45-07:00","747.1","1735.2","5240.85"
"08/01/2024","07:00-07:15","443.33","1762.6","10000"
"08/01/2024","07:15-07:30","585.81","1609.6","10000"
"08/01/2024","07:30-07:45","685.29","883.8","10000"
"08/01/2024","07:45-08:00","534.99","342.9","10000"
"08/01/2024","08:00-08:15","529.43","412.7","10000"
"08/01/2024","08:15-08:30","402.96","127.4","10000"
"08/01/2024","08:30-08:45","456.27","138.1","10000"
"08/01/2024","08:45-09:00","759.14","150.9","10000"
"08/01/2024","09:00-09:15","816.34","159.5","10000"
"08/01/2024","09:15-09:30","1002.41","186","10000"
"08/01/2024","09:30-09:45","1063.72","196.6","10000"
"08/01/2024","09:45-10:00","1269.38","209.9","10000"
"08/01/2024","10:00-10:15","1234.24","241.6","10000"
"08/01/2024","10:15-10:30","1221.57","240.4","10000"
"08/01/2024","10:30-10:45","1556.86","238.4","10000"
"08/01/2024","10:45-11:00","1581.91","212.5","10000"
"08/01/2024","11:00-11:15","1601.99","222.7","10000"
"08/01/2024","11:15-11:30","1389.7","217","8000"
"08/01/2024","11:30-11:45","1570","74.3","5632.69"
"08/01/2024","11:45-12:00","1463.9","85.1","4999.95"
"08/01/2024","12:00-12:15","1241.6","182.9","4525.73"
"08/01/2024","12:15-12:30","1138.5","201.8","4958.45"
"08/01/2024","12:30-12:45","1031.1","218.55","4850.83"
"08/01/2024","12:45-13:00","960.2","202.6","4219.67"
"08/01/2024","13:00-13:15","1226.8","378.3","3610.34"
"08/01/2024","13:15-13:30","1178","383.8","3592.14"
"08/01/2024","13:30-13:45","1151.6","373.1","3630.25"
"08/01/2024","13:45-14:00","1134.3","360.7","3630.25"
"08/01/2024","14:00-14:15","1056.7","298.1","3748.28"
"08/01/2024","14:15-14:30","1109.3","278.2","3630.39"
"08/01/2024","14:30-14:45","1214.5","319.7","3752.01"
"08/01/2024","14:45-15:00","1280.34","304.7","4000.24"
"08/01/2024","15:00-15:15","1852.9","403.4","4550.2"
"08/01/2024","15:15-15:30","2016.8","663.6","4278.9"
"08/01/2024","15:30-15:45","2091.9","1205.4","5209.14"
"08/01/2024","15:45-16:00","2035.4","1642.8","5209.29"
"08/01/2024","16:00-16:15","1723.1","2185.9","5240.93"
"08/01/2024","16:15-16:30","1870.4","2107.6","6010.67"
"08/01/2024","16:30-16:45","1823.65","1803.7","10000"
"08/01/2024","16:45-17:00","1571.04","1036.4","10000"
"08/01/2024","17:00-17:15","1234.24","119.3","10000"
"08/01/2024","17:15-17:30","1344.42","99.6","10000"
"08/01/2024","17:30-17:45","1372.19","81.2","10000"
"08/01/2024","17:45-18:00","1286.99","72.7","10000"
"08/01/2024","18:00-18:15","2448.67","71.2","10000"
"08/01/2024","18:15-18:30","2849.96","71.2","10000"
"08/01/2024","18:30-18:45","3475.8","71.2","10000"
"08/01/2024","18:45-19:00","3835.08","71.2","10000"
"08/01/2024","19:00-19:15","3999.55","71.2","10000"
"08/01/2024","19:15-19:30","4325.83","71.2","10000"
"08/01/2024","19:30-19:45","4959.98","71.2","10000"
"08/01/2024","19:45-20:00","4935.97","71.2","10000"
"08/01/2024","20:00-20:15","4996.6","75.2","7726.92"
"08/01/2024","20:15-20:30","3848.7","18.8","5240.51"
"08/01/2024","20:30-20:45","3241.1","58.8","4958.49"
"08/01/2024","20:45-21:00","2790.5","58.5","4168.77"
"08/01/2024","21:00-21:15","2782.3","60.5","3909.67"
"08/01/2024","21:15-21:30","2048.4","70.5","3899.88"
"08/01/2024","21:30-21:45","1715.5","100.5","3899.8"
"08/01/2024","21:45-22:00","1520.9","58.5","3525.39"
"08/01/2024","22:00-22:15","1498.3","58.5","3000.3"
"08/01/2024","22:15-22:30","1454.6","58.5","3000.5"
"08/01/2024","22:30-22:45","1325.8","12.3","2950.9"
"08/01/2024","22:45-23:00","1217.9","82.5","3010.98"
"08/01/2024","23:00-23:15","865.5","158.5","3100.19"
"08/01/2024","23:15-23:30","800.3","193.5","3120.61"
"08/01/2024","23:30-23:45","783.3","197.5","3085.29"
"08/01/2024","23:45-24:00","762.5","208.9","3015.4"
"09/01/2024","00:00-00:15","863.6","532.3","2500.91"
"09/01/2024","00:15-00:30","854.1","614.99","2499.87"
"09/01/2024","00:30-00:45","817.3","718.23","2500.66"
"09/01/2024","00:45-01:00","785.8","885","2499.19"
"09/01/2024","01:00-01:15","742","1035.38","2450.55"
"09/01/2024","01:15-01:30","734.7","1163.92","2300.68"
"09/01/2024","01:30-01:45","737.77","1306.48","2400.05"
"09/01/2024","01:45-02:00","732.8","1386.4","2146.76"
"09/01/2024","02:00-02:15","804.8","1396.93","2000.05"
"09/01/2024","02:15-02:30","792.2","1423.89","1999.95"
"09/01/2024","02:30-02:45","796.6","1396.91","1999.99"
"09/01/2024","02:45-03:00","797.3","1403.9","1999.97"
"09/01/2024","03:00-03:15","793.5","1410.89","1999.95"
"09/01/2024","03:15-03:30","813.8","1411.88","1999.93"
"09/01/2024","03:30-03:45","840.9","1462.89","1999.94"
"09/01/2024","03:45-04:00","856.2","1505.88","1999.93"
"09/01/2024","04:00-04:15","853.1","1575.88","1999.91"
"09/01/2024","04:15-04:30","802.9","1241.07","2263.35"
"09/01/2024","04:30-04:45","754.1","976.01","2499.29"
"09/01/2024","04:45-05:00","752.52","842.3","2600.49"
"09/01/2024","05:00-05:15","906.5","731.3","2750.9"
"09/01/2024","05:15-05:30","825.5","638.3","2920.66"
"09/01/2024","05:30-05:45","842.8","1058.8","3131.9"
"09/01/2024","05:45-06:00","920.9","659.8","3172.67"
"09/01/2024","06:00-06:15","661.3","1920.7","3797.18"
"09/01/2024","06:15-06:30","646.1","1545","4189.55"
"09/01/2024","06:30-06:45","484.8","2047.2","4800.07"
"09/01/2024","06:45-07:00","418.9","2498.2","4700"
"09/01/2024","07:00-07:15","308.4","2303.5","5240.49"
"09/01/2024","07:15-07:30","317.3","2125.55","8999.58"
"09/01/2024","07:30-07:45","347.96","1386.09","10000"
"09/01/2024","07:45-08:00","434.76","727.9","10000"
"09/01/2024","08:00-08:15","391.66","907.5","10000"
"09/01/2024","08:15-08:30","586.41","374.5","10000"
"09/01/2024","08:30-08:45","779.41","242.8","10000"
"09/01/2024","08:45-09:00","847.18","248.3","10000"
"09/01/2024","09:00-09:15","657.47","251.4","10000"
"09/01/2024","09:15-09:30","773.86","257.7","10000"
"09/01/2024","09:30-09:45","1012.7","264.9","10000"
"09/01/2024","09:45-10:00","1150.52","271.6","10000"
"09/01/2024","10:00-10:15","1093.72","283.3","10000"
"09/01/2024","10:15-10:30","1169.81","287.1","10000"
"09/01/2024","10:30-10:45","1381.09","290","10000"
"09/01/2024","10:45-11:00","1426.6","259.1","9182.82"
"09/01/2024","11:00-11:15","1577.1","188.4","4999.5"
"09/01/2024","11:15-11:30","1382.4","153.1","4600.93"
"09/01/2024","11:30-11:45","1609.1","138.5","4350.69"
"09/01/2024","11:45-12:00","1569.7","144.7","4280.24"
"09/01/2024","12:00-12:15","1484","170.6","3810.66"
"09/01/2024","12:15-12:30","1274.6","182.3","3810.2"
"09/01/2024","12:30-12:45","1322.8","184.2","3630.88"
"09/01/2024","12:45-13:00","1105.4","184.9","3810.57"
"09/01/2024","13:00-13:15","1177.75","183.6","3500.3"
"09/01/2024","13:15-13:30","1090.96","181.49","3350.07"
"09/01/2024","13:30-13:45","1060.06","177.2","3500.36"
"09/01/2024","13:45-14:00","1046.36","177.2","3350.27"
"09/01/2024","14:00-14:15","1051.49","123.3","3500.06"
"09/01/2024","14:15-14:30","1056.7","123.8","3525.71"
"09/01/2024","14:30-14:45","1067.1","133.4","3480.75"
"09/01/2024","14:45-15:00","1033.32","168.8","3500.66"
"09/01/2024","15:00-15:15","1033.3","496.9","3560.24"
"09/01/2024","15:15-15:30","1047.3","655.3","3630.1"
"09/01/2024","15:30-15:45","963.2","1145.8","3964.81"
"09/01/2024","15:45-16:00","923","1588.1","4000.15"
"09/01/2024","16:00-16:15","898.2","1998.7","4004.08"
"09/01/2024","16:15-16:30","916","2585.7","4004.7"
"09/01/2024","16:30-16:45","827.4","2560.8","5209.39"
"09/01/2024","16:45-17:00","876.23","1407.4","10000"
"09/01/2024","17:00-17:15","501.75","207.5","10000"
"09/01/2024","17:15-17:30","947.49","182.2","10000"
"09/01/2024","17:30-17:45","1298.53","169.6","10000"
"09/01/2024","17:45-18:00","1459.09","156","10000"
"09/01/2024","18:00-18:15","2941.36","163.5","10000"
"09/01/2024","18:15-18:30","3063.47","162.8","10000"
"09/01/2024","18:30-18:45","3703.14","162.8","10000"
"09/01/2024","18:45-19:00","4165.67","162.7","10000"
"09/01/2024","19:00-19:15","4553.97","161","10000"
"09/01/2024","19:15-19:30","4988.37","160.7","10000"
"09/01/2024","19:30-19:45","5574.4","160.2","9999.94"
"09/01/2024","19:45-20:00","4804.02","96.2","5500.94"
"09/01/2024","20:00-20:15","3923.6","58.5","4815.33"
"09/01/2024","20:15-20:30","2857.7","58.5","4280.87"
"09/01/2024","20:30-20:45","2459.1","58.5","4049.73"
"09/01/2024","20:45-21:00","2241.8","60.5","4049.2"
"09/01/2024","21:00-21:15","1846.4","60.5","3909.02"
"09/01/2024","21:15-21:30","1541.3","58.5","3525.22"
"09/01/2024","21:30-21:45","1448.9","58.5","3350.47"
"09/01/2024","21:45-22:00","1437.6","58.5","3350.23"
"09/01/2024","22:00-22:15","1402.9","58.5","3100.22"
"09/01/2024","22:15-22:30","1307.6","73.5","3100.97"
"09/01/2024","22:30-22:45","1230.38","58.5","3000.96"
"09/01/2024","22:45-23:00","1143.6","101.4","3017.54"
"09/01/2024","23:00-23:15","856.31","168.5","3100.95"
"09/01/2024","23:15-23:30","809.66","203.5","3100.68"
"09/01/2024","23:30-23:45","789.03","233.5","3100.95"
"09/01/2024","23:45-24:00","753","472.9","3091.56"
"10/01/2024","00:00-00:15","736.5","626.9","2999.93"
"10/01/2024","00:15-00:30","724.8","829.95","2999.34"
"10/01/2024","00:30-00:45","700","845.8","2997.57"
"10/01/2024","00:45-01:00","645.3","671.5","2993.99"
"10/01/2024","01:00-01:15","581.8","624","2991.72"
"10/01/2024","01:15-01:30","583.6","604.3","2940.85"
"10/01/2024","01:30-01:45","573.8","652.3","2940.46"
"10/01/2024","01:45-02:00","584.12","690.3","2900.21"
"10/01/2024","02:00-02:15","669.72","742.3","2600.92"
"10/01/2024","02:15-02:30","674.8","768.3","2512.15"
"10/01/2024","02:30-02:45","648.36","808.88","2600.12"
"10/01/2024","02:45-03:00","653.4","858.18","2525.23"
"10/01/2024","03:00-03:15","667.5","867.09","2499.33"
"10/01/2024","03:15-03:30","668.3","972.13","2499.59"
"10/01/2024","03:30-03:45","684.2","1076.22","2500.17"
"10/01/2024","03:45-04:00","706.8","1168.21","2500.14"
"10/01/2024","04:00-04:15","681.3","1234.33","2500.82"
"10/01/2024","04:15-04:30","630.98","843.66","2850.9"
"10/01/2024","04:30-04:45","545","931.76","2995.04"
"10/01/2024","04:45-05:00","549.7","625.3","2947.1"
"10/01/2024","05:00-05:15","884.7","1396.9","3091.11"
"10/01/2024","05:15-05:30","829.6","1246.5","3091.2"
"10/01/2024","05:30-05:45","858.8","1160.2","3187.2"
"10/01/2024","05:45-06:00","921.3","882.5","3250.73"
"10/01/2024","06:00-06:15","698.4","2761","3814.86"
"10/01/2024","06:15-06:30","541.14","2861.18","4500.93"
"10/01/2024","06:30-06:45","483.8","3327","4815.36"
"10/01/2024","06:45-07:00","403.9","3306.5","5240.28"
"10/01/2024","07:00-07:15","312.38","2833.6","10000"
"10/01/2024","07:15-07:30","267.7","2880.7","10000"
"10/01/2024","07:30-07:45","407.36","1996","10000"
"10/01/2024","07:45-08:00","389.81","1298.59","10000"
"10/01/2024","08:00-08:15","357.45","1557.1","10000"
"10/01/2024","08:15-08:30","510.37","1070.5","10000"
"10/01/2024","08:30-08:45","467.91","401.1","10000"
"10/01/2024","08:45-09:00","495.5","196","10000"
"10/01/2024","09:00-09:15","522.92","191.1","10000"
"10/01/2024","09:15-09:30","646.6","198.7","10000"
"10/01/2024","09:30-09:45","899.09","201.1","10000"
"10/01/2024","09:45-10:00","1083.76","212.5","10000"
"10/01/2024","10:00-10:15","1130.04","224.9","10000"
"10/01/2024","10:15-10:30","1289.88","224.3","10000"
"10/01/2024","10:30-10:45","1480.79","224.9","10000"
"10/01/2024","10:45-11:00","1411.84","177.1","10000"
"10/01/2024","11:00-11:15","1677.3","246","6000.8"
"10/01/2024","11:15-11:30","1483.5","220.4","5500.81"
"10/01/2024","11:30-11:45","1414.4","209.3","5300.66"
"10/01/2024","11:45-12:00","1334.6","201.6","5300.2"
"10/01/2024","12:00-12:15","1332.72","113.1","4500.34"
"10/01/2024","12:15-12:30","1241.05","103.27","4500.21"
"10/01/2024","12:30-12:45","1069.9","106.3","4307.74"
"10/01/2024","12:45-13:00","968.6","111.5","4307.18"
"10/01/2024","13:00-13:15","1210.7","179.9","3250.8"
"10/01/2024","13:15-13:30","1168.9","184.5","3250.57"
"10/01/2024","13:30-13:45","1141.16","241.9","3350.67"
"10/01/2024","13:45-14:00","1106.8","253.8","3460.07"
"10/01/2024","14:00-14:15","1069.2","187.3","3525.14"
"10/01/2024","14:15-14:30","1070","179.9","3460.51"
"10/01/2024","14:30-14:45","1053.71","381.2","3520.82"
"10/01/2024","14:45-15:00","1002.7","588.7","3525.42"
"10/01/2024","15:00-15:15","1301.9","1354.6","3541.1"
"10/01/2024","15:15-15:30","1517.4","1973.2","3541.22"
"10/01/2024","15:30-15:45","1660.9","3210.5","3609.84"
"10/01/2024","15:45-16:00","1714.3","3646.3","3689.42"
"10/01/2024","16:00-16:15","1363.1","3392.7","3964.39"
"10/01/2024","16:15-16:30","1499.1","3521.3","5240.03"
"10/01/2024","16:30-16:45","1583","2812.8","9560.77"
"10/01/2024","16:45-17:00","1512.87","2152.19","10000"
"10/01/2024","17:00-17:15","943.8","1138.4","10000"
"10/01/2024","17:15-17:30","733.81","119.6","10000"
"10/01/2024","17:30-17:45","916.46","102","10000"
"10/01/2024","17:45-18:00","1231.02","89.7","10000"
"10/01/2024","18:00-18:15","2622.99","89.3","10000"
